ID,Rating,Total Ratings,Comments,Kickstarter,Rating Only,Comment Only
58396,3,6,3,0,3,3
58396,2,3,1,0,2,1
88872,10,1,1,0,0,1
88872,8,1,1,0,0,1
88872,6,7,2,0,5,2
88872,3,5,2,0,3,2
88872,2,3,2,0,1,2
68743,9,1,1,0,0,1
68743,8,4,2,0,2,2
68743,7,5,1,0,4,1
68743,6,14,3,0,11,3
68743,5,4,2,0,2,2
68743,4,3,1,0,2,1
5644,10,1,1,0,0,1
5644,6,6,1,0,5,1
5644,5,9,3,0,6,3
5644,3,6,3,0,3,3
5644,2,4,3,0,1,3
122809,10,2,1,0,1,1
122809,9,3,2,0,1,2
122809,8,17,7,0,10,7
127434,8,8,3,0,5,3
127434,7,2,2,0,0,2
127434,6,12,1,0,11,1
127434,4,3,1,0,2,1
127434,2,1,1,0,0,1
4285,8,2,1,0,1,1
4285,7,11,4,0,7,4
4285,6,12,2,0,10,2
4285,5,4,1,0,3,1
4285,3,1,1,0,0,1
1019,6,12,1,0,11,1
1019,3,2,1,0,1,1
143841,8,7,3,0,4,3
143841,7,4,3,0,1,3
143841,6,13,6,0,7,6
143841,5,3,1,0,2,1
143841,3,1,1,0,0,1
6625,9,2,1,0,1,1
6625,8,7,5,0,2,5
6625,7,9,3,0,6,3
6625,6,5,2,0,3,2
6625,4,4,1,0,3,1
6625,3,2,1,0,1,1
11561,7,3,1,0,2,1
11561,6,6,2,0,4,2
11561,5,11,2,0,9,2
11561,4,4,1,0,3,1
11561,3,1,1,0,0,1
11561,2,4,3,0,1,3
146765,9,3,2,0,1,2
146765,7,8,2,0,6,2
146765,6,7,3,0,4,3
146765,4,3,1,0,2,1
39431,8,1,1,0,0,1
39431,7,3,2,0,1,2
39431,5,8,2,0,6,2
39431,4,7,1,0,6,1
39431,3,2,1,0,1,1
8400,5,10,3,0,7,3
8400,4,8,4,0,4,4
8400,3,4,1,0,3,1
199247,6,6,1,0,5,1
199247,5,5,3,0,2,3
199247,4,4,1,0,3,1
2634,7,8,2,0,6,2
2634,6,10,3,0,7,3
2634,4,2,1,0,1,1
2634,2,1,1,0,0,1
16632,10,2,1,0,1,1
16632,7,4,2,0,2,2
16632,6,5,2,0,3,2
16632,5,5,1,0,4,1
16632,4,8,4,0,4,4
16632,3,2,2,0,0,2
16632,2,4,2,0,2,2
260786,10,5,1,0,4,1
260786,8,9,3,0,6,3
260786,7,5,1,0,4,1
4560,9,1,1,0,0,1
4560,7,1,1,0,0,1
4560,6,9,3,0,6,3
4560,5,7,3,0,4,3
4560,4,6,1,0,5,1
4560,3,5,1,0,4,1
4560,2,1,1,0,0,1
66245,6,11,1,0,10,1
66245,4,2,1,0,1,1
131126,7,7,3,0,4,3
131126,6,11,3,0,8,3
131126,5,6,4,0,2,4
179581,10,5,4,0,1,4
179581,9,5,1,0,4,1
179581,8,10,4,0,6,4
3096,9,1,1,0,0,1
3096,8,2,1,0,1,1
3096,7,7,2,0,5,2
3096,6,13,7,0,6,7
3096,5,4,2,0,2,2
3096,3,1,1,0,0,1
3096,1,1,1,0,0,1
4634,7,2,1,0,1,1
4634,6,8,1,0,7,1
4634,5,10,4,0,6,4
148049,7,9,1,0,8,1
148049,6,11,5,0,6,5
148049,5,6,2,0,4,2
148049,4,1,1,0,0,1
160494,9,3,3,0,0,3
160494,8,11,7,0,4,7
160494,7,11,3,0,8,3
160494,6,3,2,0,1,2
160494,5,2,1,0,1,1
617,7,6,2,0,4,2
617,6,10,1,0,9,1
617,5,5,2,0,3,2
617,3,1,1,0,0,1
617,2,3,1,0,2,1
37718,10,3,2,0,1,2
37718,9,2,1,0,1,1
37718,8,10,9,0,1,9
37718,7,8,4,0,4,4
37718,6,4,1,0,3,1
37718,2,1,1,0,0,1
17909,9,2,2,0,0,2
17909,7,8,1,0,7,1
17909,5,3,2,0,1,2
17909,3,1,1,0,0,1
43799,10,2,1,0,1,1
43799,7,5,2,0,3,2
43799,6,5,1,0,4,1
43799,5,5,3,0,2,3
43799,4,3,1,0,2,1
43799,3,3,3,0,0,3
43799,2,4,3,0,1,3
43799,1,1,1,0,0,1
260277,9,2,1,0,1,1
260277,7,11,1,0,10,1
260277,6,8,1,0,7,1
260277,4,3,1,0,2,1
19647,7,5,1,0,4,1
19647,5,10,4,0,6,4
11739,8,1,1,0,0,1
11739,5,3,1,0,2,1
11739,4,10,4,0,6,4
11739,3,5,4,0,1,4
11739,2,5,4,0,1,4
11739,1,2,2,0,0,2
184900,9,2,1,0,1,1
184900,7,8,3,0,5,3
184900,6,10,1,0,9,1
184900,5,5,1,0,4,1
27857,8,6,3,0,3,3
27857,7,4,1,0,3,1
27857,6,10,3,0,7,3
27857,5,7,2,0,5,2
27857,3,1,1,0,0,1
27857,2,1,1,0,0,1
8514,8,2,1,0,1,1
8514,6,10,2,0,8,2
8514,5,9,3,0,6,3
8514,4,3,1,0,2,1
8514,3,2,1,0,1,1
8514,1,2,1,0,1,1
19534,7,7,2,0,5,2
19534,6,11,5,0,6,5
19534,5,6,1,0,5,1
19534,4,3,3,0,0,3
19534,3,2,2,0,0,2
87280,8,1,1,0,0,1
87280,6,8,2,0,6,2
87280,5,11,4,0,7,4
26841,10,1,1,0,0,1
26841,6,6,2,0,4,2
26841,4,5,3,0,2,3
26841,3,3,1,0,2,1
26841,2,2,1,0,1,1
26841,1,4,3,0,1,3
14696,9,2,1,0,1,1
14696,7,5,1,0,4,1
14696,6,9,2,0,7,2
14696,5,3,2,0,1,2
14696,4,4,1,0,3,1
14696,3,3,2,0,1,2
14696,2,1,1,0,0,1
14696,1,3,2,0,1,2
1277,8,4,1,0,3,1
1277,7,11,4,0,7,4
1277,6,12,4,0,8,4
1277,5,2,1,0,1,1
204671,10,5,2,0,3,2
204671,9,1,1,0,0,1
204671,8,4,1,0,3,1
204671,7,6,3,0,3,3
204671,6,7,1,0,6,1
204671,2,3,2,0,1,2
7471,8,2,1,0,1,1
7471,7,3,1,0,2,1
7471,6,5,1,0,4,1
7471,5,8,4,0,4,4
7471,4,10,5,0,5,5
7471,2,1,1,0,0,1
186141,8,4,2,0,2,2
186141,6,13,1,0,12,1
186141,5,6,2,0,4,2
186141,4,1,1,0,0,1
151801,9,2,1,0,1,1
151801,8,4,1,0,3,1
151801,6,8,1,0,7,1
151801,4,2,1,0,1,1
151801,2,1,1,0,0,1
10270,7,2,2,0,0,2
10270,6,7,3,0,4,3
10270,5,5,2,0,3,2
10270,4,7,1,0,6,1
10270,3,2,1,0,1,1
10270,2,3,3,0,0,3
85076,8,10,7,0,3,7
85076,7,5,2,0,3,2
85076,6,10,4,0,6,4
85076,5,4,1,0,3,1
85076,3,1,1,0,0,1
9496,9,2,2,0,0,2
9496,7,4,1,0,3,1
9496,6,4,2,0,2,2
9496,5,5,2,0,3,2
186947,10,2,1,0,1,1
186947,9,1,1,1,0,0
186947,8,5,2,0,3,2
186947,7,6,1,0,5,1
186947,6,9,3,0,6,3
186947,4,4,1,0,3,1
209033,7,4,1,0,3,1
209033,5,3,1,0,2,1
209033,1,1,1,0,0,1
10090,8,1,1,0,0,1
10090,6,8,3,0,5,3
10090,4,12,1,0,11,1
12506,8,1,1,0,0,1
12506,7,10,2,0,8,2
12506,6,14,2,0,12,2
163688,8,4,1,0,3,1
163688,7,10,2,0,8,2
163688,6,10,5,0,5,5
163688,5,7,3,0,4,3
35482,7,1,1,0,0,1
35482,6,8,5,0,3,5
35482,5,6,4,0,2,4
35482,4,9,1,0,8,1
35482,3,5,1,0,4,1
226426,10,1,1,0,0,1
226426,9,2,2,0,0,2
226426,8,3,1,0,2,1
226426,7,7,1,0,6,1
226426,6,8,1,0,7,1
226426,4,3,1,0,2,1
226426,3,1,1,0,0,1
43486,8,5,3,0,2,3
43486,7,11,7,0,4,7
43486,6,9,4,0,5,4
43486,5,3,2,0,1,2
43486,4,2,1,0,1,1
10599,9,1,1,0,0,1
10599,8,1,1,0,0,1
10599,7,1,1,0,0,1
10599,6,8,4,0,4,4
10599,5,7,2,0,5,2
10599,4,7,4,0,3,4
10599,3,2,2,0,0,2
10599,2,4,3,0,1,3
11641,7,2,1,0,1,1
11641,6,5,1,0,4,1
11641,5,10,5,0,5,5
11641,4,9,3,0,6,3
11641,2,1,1,0,0,1
9320,8,1,1,0,0,1
9320,6,7,4,0,3,4
9320,5,7,3,0,4,3
9320,4,6,3,0,3,3
9320,3,3,2,0,1,2
9320,1,2,1,0,1,1
223330,9,3,1,0,2,1
223330,7,9,4,0,5,4
223330,6,9,2,0,7,2
223330,5,3,1,1,2,0
220367,10,6,2,0,4,2
220367,9,6,2,0,4,2
220367,8,8,3,0,5,3
220367,7,6,1,0,5,1
185383,10,1,1,0,0,1
185383,8,12,5,3,7,2
185383,7,10,4,1,6,3
185383,6,5,1,0,4,1
185383,5,1,1,0,0,1
185383,3,1,1,0,0,1
17576,6,11,4,0,7,4
17576,5,10,1,0,9,1
17576,4,4,1,0,3,1
17576,1,1,1,0,0,1
153807,8,6,1,0,5,1
153807,5,3,2,0,1,2
153807,4,4,1,0,3,1
153807,2,2,1,0,1,1
32224,9,2,2,0,0,2
32224,8,2,1,0,1,1
32224,7,3,1,0,2,1
32224,6,5,3,0,2,3
32224,4,9,4,0,5,4
32224,3,4,3,0,1,3
32224,2,3,2,0,1,2
32224,1,1,1,0,0,1
31235,6,5,1,0,4,1
31235,5,6,1,0,5,1
31235,4,5,2,0,3,2
31235,3,7,2,0,5,2
35658,6,9,5,0,4,5
35658,5,10,2,0,8,2
35658,4,7,5,0,2,5
35658,3,2,1,0,1,1
35658,2,2,1,0,1,1
136116,5,6,1,0,5,1
136116,4,6,1,0,5,1
663,10,2,2,0,0,2
663,6,8,3,0,5,3
663,4,7,2,0,5,2
663,3,4,2,0,2,2
663,1,1,1,0,0,1
2513,7,1,1,0,0,1
2513,6,7,3,0,4,3
2513,5,8,4,0,4,4
2513,3,2,1,0,1,1
2513,2,3,2,0,1,2
24042,7,10,2,0,8,2
24042,6,12,2,0,10,2
24042,5,2,1,0,1,1
24042,4,3,1,0,2,1
255633,10,4,1,0,3,1
255633,9,4,3,1,1,2
255633,8,12,4,0,8,4
255633,7,5,1,0,4,1
255633,5,1,1,0,0,1
225800,9,4,1,0,3,1
225800,8,12,4,0,8,4
225800,7,6,1,0,5,1
225800,6,3,1,0,2,1
225800,4,1,1,0,0,1
93493,9,4,4,0,0,4
93493,7,8,5,0,3,5
93493,6,7,4,0,3,4
93493,5,6,3,0,3,3
93493,2,1,1,0,0,1
217268,10,1,1,0,0,1
217268,8,6,2,0,4,2
217268,6,8,1,0,7,1
4585,8,4,3,0,1,3
4585,7,3,1,0,2,1
4585,6,13,5,0,8,5
4585,5,8,4,0,4,4
4585,4,1,1,0,0,1
4585,3,1,1,0,0,1
4585,2,1,1,0,0,1
190115,9,4,1,0,3,1
190115,8,11,2,0,9,2
190115,7,11,1,0,10,1
190115,6,2,1,0,1,1
19425,8,4,4,0,0,4
19425,6,4,1,0,3,1
19425,5,6,2,0,4,2
19425,4,4,1,0,3,1
19425,3,3,1,0,2,1
19425,1,4,2,0,2,2
6152,7,2,1,0,1,1
6152,6,6,2,0,4,2
6152,5,5,1,0,4,1
6152,4,6,3,0,3,3
6152,3,7,3,0,4,3
6152,2,4,3,0,1,3
2724,10,2,1,0,1,1
2724,6,11,2,0,9,2
2724,5,5,1,0,4,1
2724,4,7,3,0,4,3
2724,3,3,1,0,2,1
2724,2,2,2,0,0,2
17159,10,1,1,0,0,1
17159,8,2,1,0,1,1
17159,4,6,2,0,4,2
17159,2,2,1,0,1,1
17159,1,2,2,0,0,2
228419,3,2,1,0,1,1
6672,8,10,5,0,5,5
6672,7,10,2,0,8,2
6672,6,5,3,0,2,3
201144,9,2,1,0,1,1
201144,8,4,2,0,2,2
201144,7,12,4,0,8,4
201144,6,11,2,0,9,2
143745,10,3,1,0,2,1
143745,9,2,1,0,1,1
143745,8,8,3,0,5,3
143745,7,14,6,0,8,6
143745,5,2,1,0,1,1
196234,9,3,3,0,0,3
196234,8,5,3,1,2,2
196234,6,13,2,0,11,2
196234,5,3,1,0,2,1
196234,4,1,1,0,0,1
196234,3,2,1,0,1,1
13916,7,5,1,0,4,1
13916,6,8,4,0,4,4
13916,5,6,1,0,5,1
13916,4,3,1,0,2,1
13916,3,3,1,0,2,1
13916,2,4,3,0,1,3
193681,6,14,4,0,10,4
193681,5,7,1,0,6,1
193681,4,3,2,0,1,2
10432,9,2,1,0,1,1
10432,8,1,1,0,0,1
10432,6,7,4,0,3,4
10432,3,3,1,0,2,1
10432,2,3,2,0,1,2
2731,8,4,1,0,3,1
2731,7,10,3,0,7,3
2731,6,8,3,0,5,3
2731,5,7,3,0,4,3
4081,10,1,1,0,0,1
4081,7,3,1,0,2,1
4081,6,6,2,0,4,2
4081,5,10,3,0,7,3
4081,4,9,1,0,8,1
73360,10,1,1,0,0,1
73360,9,2,1,0,1,1
73360,6,14,5,0,9,5
73360,5,3,1,0,2,1
73360,3,2,2,0,0,2
257674,10,7,2,0,5,2
257674,8,5,3,0,2,3
257674,7,4,1,0,3,1
257674,6,5,1,0,4,1
257674,3,2,2,0,0,2
257674,1,3,1,1,2,0
3473,8,2,1,0,1,1
3473,7,3,1,0,2,1
3473,6,13,1,0,12,1
3473,5,7,2,0,5,2
3473,4,2,1,0,1,1
5936,7,3,1,0,2,1
5936,6,14,6,0,8,6
5936,5,11,2,0,9,2
5936,4,2,1,0,1,1
5936,1,1,1,0,0,1
201012,8,4,2,0,2,2
201012,7,6,2,0,4,2
201012,4,5,1,0,4,1
5605,8,3,1,0,2,1
5605,7,4,2,0,2,2
5605,6,10,1,0,9,1
5605,5,5,5,0,0,5
5605,4,5,1,0,4,1
5605,3,2,2,0,0,2
5605,2,2,1,0,1,1
30081,8,3,2,0,1,2
30081,7,9,5,0,4,5
30081,6,11,4,0,7,4
30081,5,4,2,0,2,2
30081,4,3,1,0,2,1
140859,10,3,2,0,1,2
140859,9,3,2,0,1,2
140859,7,3,1,0,2,1
140859,6,5,2,0,3,2
140859,3,3,1,0,2,1
147472,10,1,1,0,0,1
147472,8,1,1,0,0,1
147472,7,4,2,0,2,2
147472,6,14,1,0,13,1
147472,5,7,2,0,5,2
147472,3,2,1,0,1,1
11473,7,4,2,0,2,2
11473,6,14,7,0,7,7
11473,5,8,1,0,7,1
11473,4,3,1,0,2,1
65197,10,2,2,0,0,2
65197,6,8,1,0,7,1
65197,3,3,2,0,1,2
65197,1,2,1,0,1,1
57767,9,2,1,0,1,1
57767,7,7,1,0,6,1
57767,6,12,2,0,10,2
57767,5,3,1,0,2,1
57767,3,4,2,0,2,2
228687,7,4,1,0,3,1
228687,6,3,1,0,2,1
228687,4,10,3,0,7,3
228687,3,6,1,0,5,1
262341,9,3,1,0,2,1
262341,8,9,1,0,8,1
24109,10,13,8,0,5,8
24109,9,3,1,0,2,1
24109,8,1,1,0,0,1
24109,6,2,2,0,0,2
24109,2,2,2,0,0,2
24109,1,4,2,0,2,2
86040,8,1,1,0,0,1
86040,7,8,2,0,6,2
86040,6,7,3,0,4,3
86040,5,7,4,0,3,4
86040,4,5,2,0,3,2
86040,3,1,1,0,0,1
86040,2,1,1,0,0,1
136244,8,1,1,0,0,1
136244,6,9,1,0,8,1
136244,5,9,3,0,6,3
136244,4,6,1,0,5,1
173372,8,5,1,0,4,1
173372,3,1,1,0,0,1
40006,8,6,2,0,4,2
40006,7,11,5,0,6,5
40006,6,8,1,0,7,1
25302,9,3,1,0,2,1
25302,8,7,2,0,5,2
25302,7,10,2,0,8,2
25302,6,5,2,0,3,2
25302,5,4,1,0,3,1
25461,7,7,1,0,6,1
25461,6,10,1,0,9,1
25461,5,8,2,0,6,2
25461,4,3,2,0,1,2
177002,10,5,3,0,2,3
177002,9,3,3,0,0,3
177002,7,4,1,0,3,1
177002,6,6,1,0,5,1
177002,4,3,2,0,1,2
120770,8,9,2,0,7,2
120770,7,9,1,0,8,1
120770,6,8,5,1,3,4
120770,5,3,1,0,2,1
120770,3,2,1,0,1,1
18562,8,1,1,0,0,1
18562,7,3,2,0,1,2
18562,6,6,3,0,3,3
18562,5,6,4,0,2,4
18562,3,4,2,0,2,2
18562,2,5,1,0,4,1
124264,8,7,4,0,3,4
124264,6,12,5,0,7,5
124264,4,2,1,0,1,1
20409,8,4,1,0,3,1
20409,7,10,1,0,9,1
20409,6,7,1,0,6,1
20409,5,7,3,0,4,3
20409,4,1,1,0,0,1
20409,3,2,1,0,1,1
164975,10,6,1,0,5,1
164975,7,4,1,0,3,1
164975,6,8,3,0,5,3
164975,4,1,1,0,0,1
27944,10,3,1,0,2,1
27944,9,1,1,0,0,1
27944,8,17,7,0,10,7
27944,7,8,2,0,6,2
27944,6,1,1,0,0,1
27944,4,1,1,0,0,1
121813,8,7,1,0,6,1
121813,7,7,2,0,5,2
121813,6,7,1,0,6,1
121813,4,4,2,0,2,2
121813,3,1,1,0,0,1
121813,2,1,1,0,0,1
246508,10,4,2,0,2,2
246508,8,12,9,0,3,9
246508,7,4,1,0,3,1
246508,3,1,1,0,0,1
118537,10,11,4,0,7,4
118537,8,9,1,0,8,1
118537,7,4,2,0,2,2
118537,6,2,1,0,1,1
118537,5,2,1,0,1,1
77454,7,8,2,0,6,2
77454,6,7,1,0,6,1
77454,5,5,1,0,4,1
77454,4,3,1,0,2,1
77454,3,3,1,0,2,1
77454,2,2,1,0,1,1
205496,9,3,1,0,2,1
205496,7,8,5,0,3,5
205496,6,12,1,0,11,1
205496,5,4,1,0,3,1
233080,10,3,1,0,2,1
233080,9,1,1,0,0,1
233080,8,3,1,0,2,1
233080,7,13,4,2,9,2
233080,6,7,2,0,5,2
180340,8,4,3,0,1,3
180340,7,3,1,0,2,1
180340,6,14,1,0,13,1
180340,5,8,3,0,5,3
215796,8,1,1,0,0,1
215796,6,11,1,0,10,1
215796,5,4,1,0,3,1
215796,3,5,3,0,2,3
15483,8,1,1,0,0,1
15483,7,9,1,0,8,1
15483,6,10,4,0,6,4
15483,5,7,3,0,4,3
15483,3,2,1,0,1,1
81263,6,12,1,0,11,1
81263,4,2,1,0,1,1
81263,3,3,1,0,2,1
19916,8,4,1,0,3,1
19916,6,5,1,0,4,1
19916,5,13,4,0,9,4
19916,4,3,2,0,1,2
201048,10,4,2,0,2,2
201048,8,3,2,0,1,2
201048,7,5,3,0,2,3
201048,6,6,2,0,4,2
201048,4,5,2,0,3,2
201048,2,1,1,0,0,1
10354,8,5,3,0,2,3
10354,6,10,6,0,4,6
10354,4,4,2,0,2,2
10354,3,2,1,0,1,1
10354,2,2,2,0,0,2
10354,1,1,1,0,0,1
99166,8,2,1,0,1,1
99166,7,5,1,0,4,1
99166,6,13,3,0,10,3
99166,5,7,2,0,5,2
99166,4,2,1,0,1,1
99166,2,1,1,0,0,1
28068,7,6,1,0,5,1
28068,6,5,1,0,4,1
28068,5,6,1,0,5,1
28068,4,4,2,0,2,2
28068,2,2,1,0,1,1
134769,9,15,7,0,8,7
134769,8,11,2,0,9,2
134769,7,2,1,0,1,1
200959,10,4,2,0,2,2
200959,9,3,2,0,1,2
200959,8,10,2,0,8,2
200959,7,9,4,0,5,4
200959,6,3,1,0,2,1
154327,10,1,1,0,0,1
154327,8,3,2,1,1,1
154327,7,5,1,0,4,1
154327,6,10,6,0,4,6
154327,5,6,1,1,5,0
154327,4,2,1,0,1,1
154327,3,1,1,1,0,0
58861,7,10,3,0,7,3
58861,4,4,1,0,3,1
58861,3,3,1,0,2,1
236827,2,2,1,0,1,1
116735,8,5,3,0,2,3
116735,7,13,6,0,7,6
116735,6,10,4,0,6,4
116735,5,1,1,0,0,1
171742,10,3,2,0,1,2
171742,9,3,1,0,2,1
171742,8,11,5,0,6,5
171742,7,12,2,0,10,2
102698,10,8,4,0,4,4
102698,8,9,3,1,6,2
102698,6,5,1,0,4,1
11208,7,9,4,0,5,4
11208,6,5,3,0,2,3
11208,5,9,3,0,6,3
11208,4,5,1,0,4,1
11208,3,1,1,0,0,1
145587,7,7,2,0,5,2
145587,6,9,4,0,5,4
145587,5,6,3,0,3,3
145587,3,4,1,0,3,1
2033,5,7,1,0,6,1
2033,4,10,5,0,5,5
2033,3,8,2,0,6,2
196953,9,2,1,0,1,1
196953,7,4,1,0,3,1
196953,5,9,1,0,8,1
196953,4,4,2,0,2,2
196953,3,2,1,0,1,1
196953,1,1,1,0,0,1
116194,7,7,1,0,6,1
116194,6,15,3,0,12,3
210350,9,2,1,0,1,1
210350,8,7,2,0,5,2
210350,7,6,1,0,5,1
210350,6,8,1,0,7,1
210350,5,3,1,0,2,1
210350,1,2,2,0,0,2
10368,8,3,2,0,1,2
10368,7,1,1,0,0,1
10368,6,11,4,0,7,4
10368,5,8,2,0,6,2
10368,1,1,1,0,0,1
231215,10,2,1,0,1,1
231215,9,4,1,0,3,1
231215,8,9,5,0,4,5
231215,6,7,1,0,6,1
73244,9,1,1,0,0,1
73244,8,3,1,0,2,1
73244,7,14,3,0,11,3
73244,6,8,2,0,6,2
73244,5,4,2,0,2,2
73244,3,1,1,0,0,1
30456,5,8,2,0,6,2
30456,4,7,3,0,4,3
30456,2,5,2,0,3,2
30456,1,2,1,0,1,1
15676,9,2,1,0,1,1
15676,8,5,3,0,2,3
15676,7,10,1,0,9,1
15676,6,6,3,0,3,3
15676,5,5,1,0,4,1
15676,4,1,1,0,0,1
17821,10,11,10,0,1,10
17821,9,5,2,0,3,2
17821,8,12,8,0,4,8
36604,9,3,2,0,1,2
36604,8,5,4,0,1,4
36604,7,15,2,0,13,2
36604,6,3,1,0,2,1
36604,5,1,1,0,0,1
57239,8,1,1,0,0,1
57239,7,2,1,0,1,1
57239,6,10,3,0,7,3
57239,5,10,4,0,6,4
57239,4,4,2,0,2,2
57239,2,1,1,0,0,1
19633,9,1,1,0,0,1
19633,6,5,2,0,3,2
19633,5,4,1,0,3,1
19633,4,5,1,0,4,1
19633,3,10,4,0,6,4
19633,2,3,1,0,2,1
19633,1,2,1,0,1,1
222913,8,12,2,0,10,2
222913,7,10,2,0,8,2
161206,3,2,1,0,1,1
36538,7,4,1,0,3,1
36538,6,11,2,0,9,2
36538,5,7,2,0,5,2
36538,4,3,1,0,2,1
4508,9,2,1,0,1,1
4508,8,1,1,0,0,1
4508,6,8,4,0,4,4
4508,5,6,1,0,5,1
4508,4,9,6,0,3,6
158163,9,2,1,0,1,1
158163,6,7,2,0,5,2
254322,8,12,1,0,11,1
254322,6,5,1,0,4,1
254322,5,2,1,0,1,1
254322,3,1,1,0,0,1
254322,2,2,1,0,1,1
9018,10,2,1,0,1,1
9018,8,8,4,0,4,4
9018,7,8,5,0,3,5
9018,6,8,2,0,6,2
9018,5,1,1,0,0,1
9018,4,2,1,0,1,1
9018,2,1,1,0,0,1
231574,9,4,1,0,3,1
231574,8,17,5,0,12,5
131812,7,2,1,0,1,1
131812,5,3,1,0,2,1
131812,4,2,1,0,1,1
131812,2,4,2,0,2,2
231035,9,6,1,0,5,1
231035,8,13,5,0,8,5
231035,7,5,1,0,4,1
231035,5,3,1,0,2,1
209322,9,8,4,0,4,4
209322,8,3,1,0,2,1
209322,7,9,1,0,8,1
209322,5,1,1,0,0,1
160537,8,5,3,1,2,2
160537,7,5,1,1,4,0
160537,6,10,5,0,5,5
160537,5,3,1,0,2,1
160537,3,3,1,0,2,1
5819,10,2,2,0,0,2
5819,8,4,3,0,1,3
5819,7,6,2,0,4,2
5819,6,4,3,0,1,3
5819,5,6,1,0,5,1
5819,4,5,3,0,2,3
5819,3,3,3,0,0,3
55999,10,7,5,0,2,5
55999,8,6,2,0,4,2
55999,7,7,3,0,4,3
55999,6,7,1,0,6,1
55999,5,1,1,0,0,1
9076,7,5,3,0,2,3
9076,6,16,6,0,10,6
9076,5,3,1,0,2,1
9076,4,1,1,0,0,1
9076,3,1,1,0,0,1
42259,10,4,3,0,1,3
42259,9,1,1,0,0,1
42259,8,2,2,0,0,2
42259,7,1,1,0,0,1
42259,6,1,1,0,0,1
42259,3,3,1,0,2,1
42259,1,15,9,0,6,9
230976,6,6,1,0,5,1
230976,5,8,3,0,5,3
230976,4,5,1,0,4,1
230976,3,4,2,0,2,2
230976,2,4,1,0,3,1
28292,7,2,1,0,1,1
28292,6,10,2,0,8,2
28292,5,6,1,0,5,1
28292,4,5,1,0,4,1
28292,3,2,1,0,1,1
28292,2,1,1,0,0,1
4383,6,8,3,0,5,3
4383,5,10,2,0,8,2
73536,8,5,1,0,4,1
73536,6,8,1,0,7,1
6526,10,1,1,0,0,1
6526,7,10,2,0,8,2
6526,6,12,4,0,8,4
6526,5,4,1,0,3,1
15432,10,2,1,0,1,1
15432,8,5,1,0,4,1
15432,7,10,4,0,6,4
15432,6,7,1,0,6,1
975,7,6,2,0,4,2
975,6,13,4,0,9,4
975,5,6,1,0,5,1
37854,7,8,2,0,6,2
37854,4,3,1,0,2,1
37854,1,1,1,0,0,1
152985,8,14,1,0,13,1
152985,7,5,1,0,4,1
31846,10,4,2,0,2,2
31846,9,2,1,0,1,1
31846,8,12,3,0,9,3
31846,7,6,5,0,1,5
31846,6,3,3,0,0,3
31846,5,3,3,0,0,3
7060,10,2,1,0,1,1
7060,8,1,1,0,0,1
7060,7,4,1,0,3,1
7060,6,14,8,0,6,8
7060,5,5,5,0,0,5
7060,4,2,1,0,1,1
150422,10,1,1,0,0,1
150422,8,4,4,0,0,4
150422,7,9,4,0,5,4
150422,6,13,9,0,4,9
150422,4,1,1,0,0,1
150422,1,2,1,0,1,1
12281,7,7,3,0,4,3
12281,6,8,3,0,5,3
12281,4,4,2,0,2,2
191512,8,3,1,0,2,1
191512,7,6,2,0,4,2
191512,6,8,2,0,6,2
191512,3,4,1,0,3,1
10392,6,15,9,0,6,9
10392,3,2,1,0,1,1
90002,10,2,1,0,1,1
90002,9,2,1,0,1,1
90002,8,6,2,0,4,2
90002,7,10,3,0,7,3
90002,6,6,3,0,3,3
90002,4,1,1,0,0,1
90002,3,1,1,0,0,1
75445,7,3,1,0,2,1
75445,6,14,1,0,13,1
75445,5,5,1,0,4,1
170609,7,6,2,0,4,2
170609,6,9,3,1,6,2
170609,4,1,1,0,0,1
170609,1,1,1,0,0,1
85948,8,3,1,0,2,1
85948,7,13,2,0,11,2
85948,6,4,2,0,2,2
85948,4,2,1,0,1,1
27127,9,3,1,0,2,1
27127,8,8,5,0,3,5
27127,7,13,4,0,9,4
27127,6,2,1,0,1,1
27127,5,2,1,0,1,1
27127,4,1,1,0,0,1
157593,10,3,2,0,1,2
157593,8,5,2,1,3,1
157593,6,5,1,1,4,0
157593,4,7,3,0,4,3
157593,3,1,1,0,0,1
3335,8,3,1,0,2,1
3335,7,8,4,0,4,4
3335,6,8,3,0,5,3
36250,9,1,1,0,0,1
36250,8,2,1,0,1,1
36250,7,5,2,0,3,2
36250,6,11,3,0,8,3
36250,5,5,2,0,3,2
36250,4,1,1,0,0,1
36250,3,4,2,0,2,2
27460,7,7,1,0,6,1
27460,6,10,3,0,7,3
27460,5,4,1,0,3,1
27460,4,6,1,0,5,1
27460,3,1,1,0,0,1
164059,10,8,1,0,7,1
164059,8,15,4,0,11,4
164059,7,2,2,0,0,2
93164,9,1,1,0,0,1
93164,8,4,1,0,3,1
93164,7,3,2,0,1,2
93164,6,13,7,0,6,7
93164,5,3,1,0,2,1
93164,4,3,1,0,2,1
93164,3,3,3,0,0,3
6687,8,3,1,0,2,1
6687,7,9,4,0,5,4
6687,6,7,1,0,6,1
6687,5,5,2,0,3,2
6687,4,3,1,0,2,1
6687,3,1,1,0,0,1
51367,8,2,1,0,1,1
51367,6,13,3,0,10,3
51367,4,4,1,0,3,1
232385,10,2,1,0,1,1
232385,8,3,1,0,2,1
232385,7,9,2,0,7,2
232385,5,7,4,0,3,4
